website,http_status,number_of_redirects,dns_lookup_time,tcp_connect_time,ssl_ssh_time,pretransfer_time,redirect_time,starttransfer_time,total_time
concursosnobrasil.com.br,200,0,0.065,0.263,0.000,0.263,0.000,0.470,0.470
gizmodo.uol.com.br,200,0,0.271,0.463,0.000,0.463,0.000,1.477,1.477
adxbridge.com,000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.005
nytimes.com,200,1,0.521,0.558,0.000,0.558,0.124,0.597,0.721
sapo.pt,200,1,0.269,0.482,0.000,0.482,0.416,0.684,1.101
cnpq.br,200,0,0.265,0.443,0.000,0.444,0.000,1.678,1.678
neobux.com,200,2,0.005,0.017,0.138,0.138,0.422,0.356,0.778
citibank.com.br,200,1,0.266,0.318,1.767,1.767,0.264,1.875,2.139
seufeed.com,200,1,0.033,0.116,0.000,0.116,0.444,0.182,0.625
geledes.org.br,200,1,0.071,0.087,0.000,0.087,1.800,0.274,2.074
ccm.net,200,0,0.030,0.058,0.000,0.058,0.000,0.536,0.536
diply.com,200,0,0.131,0.151,0.000,0.151,0.000,0.333,0.333
virgula.uol.com.br,200,0,1.521,1.726,0.000,1.726,0.000,1.939,1.939
correiobraziliense.com.br,200,1,0.273,0.485,0.000,0.485,0.792,0.796,1.588
fbcdn.net,200,2,0.015,0.032,0.227,0.227,0.490,0.335,0.825
foxsports.com.br,200,1,0.068,0.137,0.000,0.137,0.143,0.202,0.344
aluguetemporada.com.br,200,2,0.005,0.090,0.429,0.429,0.433,0.684,1.117
blastingnews.com,200,1,0.067,0.250,0.000,0.250,0.516,0.522,1.037
opensubtitles.org,200,2,0.000,0.000,0.000,0.000,1.420,0.214,1.634
quora.com,200,1,0.532,0.554,0.720,0.720,0.182,0.865,1.047
go.com,200,0,0.068,0.093,0.000,0.093,0.000,0.132,0.132
empiricus.com.br,200,1,1.536,1.740,0.000,1.741,1.316,1.957,3.272
portaldodog.com.br,200,2,0.000,0.000,0.000,0.000,0.372,0.821,1.192
boo-box.com,200,0,0.070,0.102,0.000,0.102,0.000,0.272,0.272
superesportes.com.br,200,1,0.270,0.467,0.000,0.467,1.123,0.673,1.796
google.pt,200,1,0.032,0.058,0.000,0.058,0.130,0.140,0.270
duolingo.com,200,1,0.531,0.618,1.302,1.302,1.214,1.459,2.673
stackexchange.com,200,0,1.520,1.585,0.000,1.585,0.000,1.773,1.773
hostgator.com.br,200,1,0.034,0.079,0.257,0.257,0.230,0.664,0.894
enjoei.com.br,200,1,0.135,0.161,0.428,0.429,0.698,1.759,2.457
senac.br,000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.006
leg.br,000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.005
melhoresdestinos.com.br,200,1,0.139,0.154,0.000,0.154,0.297,0.195,0.492
gvt.com.br,200,2,0.000,0.000,0.000,0.000,2.469,0.214,2.682
scrapee.net,200,2,0.036,0.119,0.426,0.426,0.857,0.606,1.463
maispb.com.br,200,1,0.065,0.093,0.000,0.093,0.707,0.749,1.457
mcafee.com,200,2,0.000,0.000,0.000,0.000,0.488,0.078,0.565
portalcorreio.uol.com.br,200,0,0.531,0.731,0.000,0.731,0.000,0.947,0.947
mydomainadvisor.com,200,0,1.534,1.624,0.000,1.624,0.000,1.700,1.700
googleadservices.com,404,0,0.014,0.078,0.000,0.078,0.000,0.114,0.115
dataprev.gov.br,200,0,0.261,0.446,0.000,0.446,0.000,0.636,0.636
e-goi.com,200,2,0.000,0.204,0.000,0.204,1.516,0.919,2.435
hotmart.net.br,200,3,0.519,0.613,1.017,1.017,1.757,1.140,2.897
cinemark.com.br,200,0,0.271,0.463,0.000,0.463,0.000,0.668,0.668
noticiasdatv.uol.com.br,200,0,0.267,0.462,0.000,0.462,0.000,0.678,0.679
contasuper.com.br,200,1,0.530,0.556,0.000,0.556,0.245,0.575,0.819
privalia.com,200,0,0.034,0.232,0.000,0.232,0.000,0.427,0.427
meliuz.com.br,200,2,0.005,0.018,1.304,1.304,0.680,2.030,2.711
marisa.com.br,200,0,0.273,0.467,0.000,0.467,0.000,0.688,0.688
elpais.com,200,1,0.000,0.000,0.000,0.000,0.403,0.296,0.700
boafoda.com,200,1,0.066,0.119,0.000,0.119,0.173,0.147,0.320
sine.com.br,200,1,0.271,0.358,0.000,0.358,0.698,0.460,1.158
z8games.com,200,1,0.070,0.156,0.000,0.156,0.345,0.296,0.641
icloud.com,200,1,1.537,1.550,1.717,1.717,0.108,1.748,1.856
vtexcommercestable.com.br,000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.005
consultaremedios.com.br,200,1,0.005,0.019,0.509,0.509,0.285,1.123,1.409
minhateca.com.br,200,0,0.264,0.350,0.000,0.350,0.000,0.447,0.447
bj2.me,403,0,0.013,0.029,0.000,0.029,0.000,0.086,0.086
naointendo.com.br,200,1,0.069,0.082,0.000,0.082,0.314,0.436,0.750
clickpb.com.br,200,1,0.270,0.323,0.000,0.323,0.255,0.577,0.832
1stbrowser.com,200,1,0.000,0.000,0.000,0.000,0.584,0.026,0.610
doublepimp.com,200,1,0.000,0.028,0.000,0.028,0.089,0.067,0.156
twoo.com,200,1,0.068,0.089,0.377,0.377,0.874,0.575,1.449
blogfolha.uol.com.br,200,1,0.271,0.498,0.000,0.498,0.671,0.707,1.377
sexlog.com,200,2,0.138,0.242,0.599,0.599,1.286,0.950,2.236
brasilpost.com.br,200,1,0.530,0.554,0.000,0.554,0.216,1.004,1.219
google.de,200,1,0.034,0.053,0.000,0.053,0.175,0.134,0.309
sinonimos.com.br,200,1,0.072,0.170,0.000,0.170,0.327,0.275,0.602
popcash.net,200,0,0.067,0.081,0.000,0.081,0.000,0.257,0.257
zattini.com.br,200,1,0.531,0.554,0.000,0.554,0.582,1.192,1.773
brasil.gov.br,200,1,0.255,0.509,0.000,0.509,0.748,0.768,1.517
webredirects.com,200,0,0.268,0.370,0.000,0.370,0.000,0.954,0.954
pornocarioca.com,200,1,0.066,0.077,0.000,0.078,0.454,0.456,0.910
bcash.com.br,200,0,0.067,0.082,0.000,0.082,0.000,1.073,1.074
ofuxico.com.br,200,1,1.530,1.611,0.000,1.612,0.438,1.732,2.170
boticario.com.br,200,1,0.530,0.624,0.000,0.624,0.911,0.712,1.623
sky.com.br,200,1,0.526,0.729,0.000,0.729,0.741,0.981,1.722
mp.br,000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.007
tvuol.uol.com.br,200,0,1.527,1.731,0.000,1.731,0.000,1.936,1.936
filmesserieshd.com,200,0,0.529,0.623,0.000,0.624,0.000,0.719,0.719
adrenaline.uol.com.br,200,0,0.536,0.731,0.000,0.731,0.000,0.951,0.951
mais.uol.com.br,200,0,0.274,0.469,0.000,0.469,0.000,0.670,0.671
namorico.me,200,1,0.005,0.276,1.306,1.306,0.587,1.843,2.430
sbt.com.br,200,2,0.000,0.000,0.000,0.000,2.543,0.025,2.568
beeg.com,200,0,0.068,0.154,0.000,0.154,0.000,0.335,0.336
atarde.uol.com.br,200,0,0.527,0.743,0.000,0.743,0.000,0.938,0.938
ahnegao.com.br,200,1,0.068,0.158,0.000,0.158,0.270,0.308,0.578
passarela.com.br,200,1,0.535,0.732,0.000,0.733,0.915,1.007,1.922
n44adshostnet.com,200,4,0.000,0.000,0.000,0.000,1.305,0.289,1.594
ad-score.com,301,1,0.000,0.000,0.000,0.000,0.099,0.000,0.104
comunidades.net,200,0,0.269,0.480,0.000,0.480,0.000,0.792,0.793
lojadomecanico.com.br,200,0,0.534,0.785,0.000,0.785,0.000,1.414,1.414
musica.uol.com.br,200,0,0.267,0.458,0.000,0.458,0.000,0.658,0.659
naosalvo.com.br,200,2,1.531,1.725,0.000,1.725,0.188,1.920,2.108
wikimedia.org,200,2,0.036,0.051,0.190,0.190,0.284,0.218,0.502
